User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
839715,asmith,Miss read we safe understand nothing.,22,5,8111,False,0,Leechester,2022-05-04 18:56:18,strong bring
520743,sharonjohnson,Choose mother want three build know should sound water evening.,55,1,6662,True,1,South Mariamouth,2021-09-21 15:00:22,recently exist
220095,johnbrock,Deep public budget mean voice west standard leg operation record.,73,3,8377,True,0,Evansmouth,2022-08-16 03:27:17,full
941168,rroy,Itself reach miss name reach else effect way land behind environmental.,4,0,6145,False,0,Harrismouth,2020-04-22 00:22:22,age
432387,burtonbrad,Life worker walk between however bag within drive most.,26,2,2026,True,0,South Lisa,2021-04-01 09:44:17,more something popular long
360631,erin96,Important car return have product contain professor test sell after particularly decade.,18,3,9731,True,0,Emilyfort,2020-10-16 11:53:35,
589559,bethany97,Particular everybody sign interview dinner suggest laugh claim brother thank.,72,3,4962,False,0,Lake Jason,2022-04-23 10:59:13,base
154587,kimwalton,Chance record event well recognize sea stuff former power mouth try charge support free.,78,2,5689,True,0,Kimberlyberg,2020-12-06 13:17:57,
614542,nicholas64,Final do would road whether sit.,90,3,5578,False,0,Melissaland,2020-03-19 21:16:45,reveal suffer yourself respond agreement
348906,jessica52,College beyond rest who reflect change administration ever fish improve.,89,3,5240,True,1,South Anna,2021-11-26 02:07:40,police item
440796,millerbrian,Almost trial beat good bit enter before finish live resource face myself support.,56,1,5103,False,0,Port Kimberlyview,2020-10-11 14:58:04,
892400,gomezralph,Moment seem population today process process hotel move heavy.,46,1,8200,True,1,Mejiamouth,2022-02-11 17:19:15,minute yes picture
860448,carolharris,Officer part order available scientist support eat rather hand idea.,55,4,543,False,0,North Amyfurt,2022-05-19 08:31:37,
858857,mcbridesandra,Successful hour foot everything yeah threat month set bank about already type.,29,2,1939,False,1,East Joshuaview,2023-05-26 13:34:39,build card sing agreement available
215390,aprilpowers,Beat case career spring current hard individual entire.,68,3,7477,False,1,South Michael,2023-02-17 11:54:37,
343926,glutz,Yourself never born woman so success whole worker.,99,4,2384,True,0,Georgeshire,2021-06-19 11:32:27,want natural
862436,sarahbonilla,Hundred start quickly owner organization enter.,83,4,3838,False,0,Port Robertside,2020-08-09 15:35:14,international study painting
926159,cbaird,Figure however throw most town him safe consider.,43,3,9933,False,0,Dennismouth,2022-03-04 04:02:36,throughout range often
753159,estesdebra,Degree deal thought mission risk claim support bill air accept challenge dark also.,26,4,1285,False,1,Michaelshire,2022-02-05 05:45:11,
319105,fwarren,Parent side night analysis subject man power.,55,4,1117,False,0,New Dylanhaven,2021-01-14 06:57:44,front something think
329117,angellong,Color south great listen today moment play again necessary thus learn person end.,40,1,2990,True,0,Lake Jesseport,2022-11-10 18:45:56,cause
380901,christine96,Probably training business strategy degree become.,40,1,5883,False,1,Willisburgh,2020-03-08 03:52:18,
928551,charlene28,Indicate coach production green series politics above decision myself.,76,5,240,False,0,Lake Denniston,2020-08-22 19:17:47,imagine theory
504649,jmiller,Thank effect pressure political speak stuff center send owner difficult activity chance the.,75,0,5722,False,0,Kaylaburgh,2020-09-12 17:08:06,nice economic
482890,teresaallison,Budget discuss black a occur education spend student adult hospital mean point.,51,5,5359,False,0,Brenttown,2022-01-27 20:00:38,fear trouble say relate again
926914,hcole,Life discover trial end fear foot society fish before source eight music its.,68,2,1839,True,1,Port Tiffany,2022-08-07 21:37:15,natural coach tree
623123,wendyhutchinson,Tonight trial above perform letter collection green together lead forget hard.,82,5,6383,True,1,Lake Jamesview,2020-07-23 09:28:08,
215322,pattonheather,Training real onto watch difficult ground.,90,1,740,True,1,Port Carl,2020-04-08 00:55:03,west race
309614,stephaniemartinez,Once well growth baby big keep account work receive prove effect.,44,0,8446,True,0,Fernandezbury,2022-08-06 08:41:37,
523863,cdelgado,Individual fill or choice suffer prepare we.,14,2,7959,False,1,South Daniel,2021-02-02 08:18:14,
827048,campbellanna,Hard way physical various thus alone type somebody effort sit reflect film each season.,39,3,6334,False,1,North Kimberlyborough,2023-03-21 19:17:30,eye
855416,bchambers,Station action room ago alone Republican western add nothing.,0,3,5093,True,1,Port Suzannefort,2021-03-14 16:01:14,
133351,jerry52,Hundred compare level American century catch health.,8,1,8133,True,0,Pughton,2022-12-08 17:14:23,
575537,martindavid,Game cultural left strategy total within cultural teacher happy year since walk subject change.,98,1,5695,True,0,Jenkinsstad,2023-05-13 00:05:02,level hold
822244,kristaoneal,Company happy off entire side big political spring present address talk north.,45,2,3020,True,1,Mooremouth,2020-01-11 03:30:27,cup foreign customer
539662,mharris,Difficult kid southern evening tough tonight fight Republican left paper expect.,82,5,7708,True,1,West Robert,2020-12-03 00:27:24,
285978,david53,Art staff experience rise military soon oil health.,39,1,6995,True,0,New Lisaburgh,2020-03-12 06:24:47,
919548,kennethrowe,Lay store image style light just newspaper art war.,95,0,3831,True,0,Lopezfort,2021-08-29 22:31:21,trade
146413,hollydowns,Partner national talk standard store discover star everyone road expert month production everyone.,40,5,1835,True,0,Trantown,2021-08-30 00:48:19,step ahead drug
389023,fcole,Former business phone like early give of fine agree bad.,15,4,2901,True,0,Port Samanthaville,2020-03-01 02:10:03,from key carry side
695761,stephaniemartinez,Think when along anything cell sing.,2,1,442,True,1,Mitchellmouth,2023-01-03 07:22:10,main wait prove can
239396,vazquezangela,Challenge last four including they of bar above name author page these defense.,93,0,3886,False,1,Carterhaven,2023-04-21 19:17:46,shake how detail herself
632634,matthewhall,Middle box term big forward today decision appear source successful pattern space better.,51,3,6069,False,0,North Cynthia,2020-09-18 18:34:38,culture sea require occur religious
681360,anthony91,Sport with get way development case behind arm half song.,79,3,9941,False,1,Paulstad,2022-05-06 01:15:52,
291738,arthurpeterson,Western cut down pass require piece.,8,2,9923,True,0,Brandyport,2021-09-10 08:47:24,apply here
534874,hperry,Heart trip clear your authority during occur table.,33,1,4313,False,1,Noahshire,2021-11-18 23:39:46,director
821057,louis91,Can mind might customer baby hair necessary trial himself event hard dog.,27,5,322,True,0,Franciscoside,2022-09-13 05:05:14,past
702428,colethomas,Anyone their who him try either drug stage citizen east feeling.,32,2,6684,True,1,West Zachary,2023-01-16 23:07:14,big
349176,osbornesarah,Game before fight interesting view pass stock.,100,1,8027,True,1,West Nicholasmouth,2023-01-13 06:32:31,rate ready
659517,erika36,Enter billion both into increase high me goal behavior easy form.,71,2,6075,False,1,Tammyhaven,2023-01-10 04:55:03,along physical table finally
570273,bryanchurch,General stage speak camera simply difference research mind likely western religious.,22,1,3324,False,1,New Kimberlytown,2020-11-09 06:16:07,yeah campaign city treat black
823391,sophia18,Surface forward anything meet study southern theory occur government appear wonder fear.,51,3,632,True,1,Sanderston,2021-01-23 12:53:08,consumer trip choose speak
978919,potterjohn,Energy find want indicate war along their.,91,4,927,True,1,East Kimberly,2022-02-23 22:01:08,
800124,karen78,Sell thank father draw bad woman want their wind project crime decide entire.,86,3,5009,True,0,Colemantown,2021-08-29 16:34:50,event while shake
576483,michael26,First buy trouble join attorney alone happen drive own during just.,85,5,9606,True,1,Port Juan,2022-02-19 19:02:45,concern clear wonder establish four
993308,shermandeborah,Various figure on commercial social head event area nation center foot heart.,64,3,2010,True,1,Paulside,2020-07-27 18:13:33,concern on personal
330819,oconnorjeffery,Sure outside here itself open bring customer.,68,3,7402,True,1,Lake Crystal,2021-04-24 18:28:52,own class miss animal
274630,alisha65,Indeed store total together prove single less bar lose would.,73,5,3244,True,0,South Melindaton,2021-10-05 07:44:16,service pull wonder weight
615208,katherine18,Perhaps eat themselves rule talk drop exactly whose us animal certain.,1,2,7692,False,0,West Danielfurt,2021-09-12 05:03:22,even big
590580,hwilliams,Those our something base decision free four son us level.,45,1,5128,False,0,East Alexis,2021-03-07 07:38:57,
388665,jordan74,Clearly one have collection allow particularly speech rate ok.,67,3,9029,False,0,West Amber,2022-03-07 15:32:54,event score table style
480981,dominguezanthony,Order care sell traditional international back stop hit environment see better.,50,1,7998,True,0,Beckmouth,2020-12-12 12:16:09,treat with
268625,davidunderwood,Something state resource able actually success yet talk.,96,3,533,True,1,New Henry,2022-03-05 10:42:57,it
677263,wrodriguez,Develop data black once tree game common.,31,3,3174,False,0,Harperfort,2020-01-01 23:17:00,arm evidence five finally never
915771,sara99,Case TV sport community cultural better door big usually movie tend ok.,79,0,7383,True,1,North Andrewview,2021-07-22 06:46:11,perhaps term if listen
380312,ashley07,Trip big often I upon develop conference space.,13,3,2274,False,0,New Lynnmouth,2022-07-03 17:25:59,parent real or
695978,pearsonheidi,Quickly bag table rate get ten policy.,10,1,4897,False,1,Michaelberg,2022-09-04 23:08:06,clear
101917,smithjames,Cultural television capital note enough method sit five example.,71,0,2592,False,0,Kyleshire,2022-04-13 00:15:04,
457257,lambpaul,Care edge movement drop manager home condition.,86,3,4925,False,0,Gamblemouth,2021-08-07 08:51:41,day per
191953,markmorgan,Charge wait heavy north us accept idea.,72,2,8774,False,1,South Frederickton,2022-12-17 22:01:11,do throughout become admit
241767,brettharrington,Including better option can six five increase hair behavior only civil reality company.,67,1,5276,False,0,Timothyshire,2022-09-15 23:17:36,nice industry million
525692,greentricia,Whom resource second push everyone candidate.,62,2,5640,True,0,Navarrotown,2022-05-10 16:49:17,people
868778,john28,Speak economy meeting answer daughter girl society admit letter significant sound American line.,63,4,8167,True,1,West Carmen,2022-05-25 07:03:27,remain
638437,danielflores,Site mind out series than take seven American help.,28,5,5209,False,0,West Ryanton,2022-12-15 11:22:07,answer ahead race
348623,jenniferweaver,Light piece admit fly much avoid good run peace.,19,5,8178,False,1,Jacobstad,2022-09-15 23:25:51,compare level break
843182,alyssa92,Program continue record sort their several structure rule thank.,51,2,8147,False,0,Kennethland,2021-04-30 01:23:47,front nice suffer
490274,qmartinez,Agreement cost bring maybe unit policy.,33,5,1970,False,0,Port Donaldshire,2022-01-01 22:31:01,chance discussion
192890,westdean,Reflect save third democratic miss force white affect still who available increase investment.,39,4,3466,True,0,Millertown,2022-05-13 01:02:07,put back you question
865760,nrandall,Inside stuff along government indicate fine actually prepare successful certain position member.,26,0,1457,False,1,Karinaton,2022-11-09 01:38:08,
664601,kaisersusan,Animal rule activity customer reality growth recognize.,33,0,6654,True,0,Reynoldsfort,2021-10-11 00:10:48,many sea ever develop structure
305221,grahamkelli,Detail important hair environmental show yet bit six issue.,97,5,9981,False,1,Mcclaintown,2020-09-20 13:13:50,
185443,benjamin22,General attack far whole response modern last.,72,4,6408,False,0,Williamborough,2021-01-19 11:54:17,suffer significant character catch growth
406533,robinsonjason,Hour after various just fish manager above police political soldier kid price step.,93,1,6452,True,1,East Rachel,2021-09-15 17:26:52,oil know across want note
411072,hullmelvin,Meet right notice season heavy describe red easy question use.,48,2,5674,True,1,Ellisshire,2023-02-07 21:58:49,
228842,david71,See indeed yet fly be happy different.,25,2,8740,False,1,East Keithfurt,2022-10-23 16:29:50,citizen long
938349,david14,Choose eye minute authority half question around debate defense effect add any last.,96,0,2808,False,0,West Selenamouth,2021-08-23 06:13:15,vote product
